Φ_d inference,schedulability check,feature aggregation,KZG commit,PROMOTE RTT,AppendEntries quorum,total_J,trial
0.12142929507413724,0.10677203489693778,0.3330851828214723,0.22041690444214612,0.5215370940439368,2.6254835523936095,3.92872406367224,69
0.0975023099618572,0.07976458677910059,0.24531728740560166,0.26437831223908836,1.421283653776633,1.1213311407881918,3.2295772909504725,70
0.1014616277082382,0.11036327022729187,0.19449502995112636,0.29287729897414705,1.1507510946400734,2.3063443173548515,4.156292638855728,71
0.0699002161079797,0.0994340460169764,0.22928467696998853,0.16503332871565538,0.5808502626963828,1.425389768218147,2.56989229872513,72
0.06720082283432105,0.1155617566431925,0.18091948472392355,0.3236696877034697,1.1009326709864016,0.8319280080992213,2.62021243099053,73
0.10739465361610905,0.10413022410120348,0.23683910525635524,0.28170671111102463,0.7406221783214479,1.8070269896928608,3.2777198620990013,74
0.06674461684033706,0.10792760416128597,0.2203095452433458,0.3348927010096436,1.1530105285185908,2.014829846909441,3.8977148426826442,75
0.08287939037395897,0.13501659328625826,0.24900760498502833,0.34055251677024245,1.3219223102966668,1.061423427442341,3.190801843154496,76
0.11283309892614185,0.08858324886227109,0.33272303448650487,0.1713164037708632,1.1985146984992507,1.9139444336126021,3.817914918157634,77
0.07970354215684092,0.10791141055731839,0.1809188373900818,0.21248758648855404,1.2129935291390956,1.7939273970313043,3.587942302763195,78
0.11861690369679585,0.08533170828133885,0.22050090223176058,0.2575842618342068,1.3892172197353758,2.0044274931349246,4.075678488914402,79
0.12892837236938193,0.09177513439000776,0.17098377378062585,0.20404404614708752,0.6467581169432122,3.5318267485210253,4.774316192151341,80
0.11698430426794246,0.11550019340318904,0.16404904486537933,0.34010917638277854,1.369161711326921,2.026867345730379,4.13267177597659,81
0.15184488597969928,0.12053952264976235,0.2554202944737509,0.222304676228531,0.8188311132984405,1.5444043867815411,3.1133448794117253,82
0.055992107618231035,0.09160723801360769,0.19797156247278194,0.331423795587302,0.6896058753715746,2.712402986102692,4.07900356516619,83
0.0535542888349209,0.09274421800982895,0.08163600964009728,0.38348510679308206,0.6369441142351279,1.8981330897365636,3.1464968272496208,84
0.13887111669316096,0.07778937460040189,0.15356371544269837,0.22623312926964753,0.9703069375458586,2.2312970087359596,3.798061282287727,85
0.050562721064452164,0.09490759690868186,0.23354019068503468,0.3578319714027077,0.7573781042101329,2.306132584592436,3.8003531688634453,86
0.11466858145888145,0.09738423452412265,0.22413551384765212,0.42451774093222394,0.7985037254628353,1.6433248110361616,3.302534607261877,87
0.07805166810045774,0.08919391017972739,0.14707373120278114,0.335308685298261,0.8813381643837176,2.5545956562835865,4.085561815448532,88
0.08464248997625974,0.09452188861575996,0.2537539776464401,0.3238392992552634,1.282198717574504,2.202060562424182,4.241016935492409,89
0.15443357715187597,0.09043586327948676,0.19453545400894562,0.3418465278430823,0.90601338111956,2.0040821007408334,3.691346904143784,90
0.10368122596020195,0.11448976001239788,0.13439378827935242,0.2593157742714108,1.1797455513430748,1.8706421591438551,3.662268259010293,91
0.0267038253209263,0.07977085154419561,0.1325410705052223,0.19209345673278733,0.8753456173314098,2.6603002677638794,3.9667550891984207,92
0.13321765584607997,0.08375142706311452,0.2589333095398445,0.350541687959256,1.1735130730597867,1.5611992145222873,3.561156367990369,93
0.13037059498334852,0.11027526816088165,0.1668422382096687,0.31428109298915574,1.0778784321324877,1.9228216708765018,3.722469297352044,94
0.09386214528985257,0.095008955914582,0.305648454603038,0.309633092751251,0.844717879494778,2.8422683313714097,4.491138859424911,95
0.07278359978635493,0.1286707112469814,0.1589672092911803,0.1551673046569745,0.8756590459825991,2.9918484000992436,4.383096271063334,96
0.09218536508538593,0.12320028156892493,0.17870474971383435,0.22119958561548064,0.6183478538642644,1.4484748414980788,2.682112677345969,97
0.06737226871455483,0.07510757262667388,0.22802632526874797,0.3551054998313591,1.1284397007197864,2.6397692427483554,4.493820609909477,98
0.1024748291285111,0.09071163170091563,0.20252575314873186,0.35489846557450105,0.47296284832631963,3.0106589606837053,4.234232488562684,99
